% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),t_hall_begin,2.362
0.196063,-0.5905512,3.1494,0.7874,-0.01128729,1.44375786,0.26697935,"2,068.40",
0.196063,-0.5905512,3.34640002,0.98440002,0.00581451,1.51012615,0.18084618,"2,190.26",
0.196063,-0.5905512,3.54299998,1.18099998,0.02568703,1.54616074,0.13677004,"2,312.16",
0.196063,-0.5905512,3.73979998,1.37779998,0.0346237,1.60031809,0.1118037,"2,434.12",
0.196063,-0.5905512,3.9368,1.5748,0.04053919,1.64050745,0.06165086,"2,555.91",
0.196063,-0.5905512,4.13360023,1.77160023,0.0424139,1.65037207,0.00349171,"2,678.11",
0.196063,-0.5905512,4.33039999,1.96839999,0.04110226,1.62163462,-0.0638737,"2,799.98",
0.196063,-0.5905512,4.52740002,2.16540002,0.04349822,1.53900761,-0.10800141,"2,922.41",
0.196063,-0.5905512,4.72440004,2.36240004,0.03953228,1.45631832,-0.08543753,"3,044.52",
0.196063,-0.5905512,4.921,2.559,0.02678894,1.42072834,-0.04487485,"3,166.53",
0.196063,-0.5905512,5.11780024,2.75580024,0.01555329,1.40888485,-0.02311783,"3,288.63",
0.196063,-0.5905512,5.31459999,2.95259999,0.00801803,1.40224442,-0.01736168,"3,410.78",
0.196063,-0.5905512,5.51179981,3.14979981,0.00296811,1.39433836,-0.01995447,"3,532.77",
0.196063,-0.5905512,5.70839977,3.34639977,-0.00203696,1.38587145,-0.03002887,"3,655.10",
0.196063,-0.5905512,5.9053998,3.5433998,-0.00667911,1.37246088,-0.05094403,"3,777.29",
0.196063,-0.5905512,6.10200024,3.74000024,-0.01019711,1.34759058,-0.08119925,"3,899.64",
0.196063,-0.5905512,6.29899979,3.93699979,-0.0110853,1.30469393,-0.11405015,"4,021.47",
0.196063,-0.5905512,6.49580002,4.13380002,-0.00884218,1.24520888,-0.1383757,"4,143.26",
0.196063,-0.5905512,6.69259977,4.33059977,-0.00581372,1.17933039,-0.14563682,"4,265.64",
0.196063,-0.5905512,6.88940001,4.52740001,-0.00469358,1.11912769,-0.14070701,"4,387.48",
0.196063,-0.5905512,7.08640003,4.72440003,-0.00563197,1.06733097,-0.1345973,"4,509.78",
0.196063,-0.5905512,7.28340006,4.92140006,-0.00746447,1.02025541,-0.13420126,"4,631.59",
0.196063,-0.5905512,7.48019981,5.11819981,-0.00920832,0.97309651,-0.14082107,"4,753.42",
0.196063,-0.5905512,7.67679977,5.31479977,-0.01046351,0.92156443,-0.15413915,"4,875.33",
0.196063,-0.5905512,7.8737998,5.5117998,-0.01087612,0.86333622,-0.17209577,"4,997.26",
0.196063,-0.5905512,8.07059956,5.70859956,-0.01007511,0.79585761,-0.19172391,"5,119.19",
0.196063,-0.5905512,8.26739979,5.90539979,-0.00769055,0.7189484,-0.20846532,"5,240.71",
0.196063,-0.5905512,8.46440029,6.10240029,-0.00425301,0.63541207,-0.21744803,"5,362.39",
0.196063,-0.5905512,8.66119957,6.29919957,-0.00036488,0.54979247,-0.21614166,"5,484.19",
0.196063,-0.5905512,8.85820007,6.49620007,0.00299718,0.46775397,-0.20463045,"5,605.78",
0.196063,-0.5905512,9.05480003,6.69280003,0.00511312,0.39421589,-0.18551724,"5,727.29",
0.196063,-0.5905512,9.25160027,6.88960027,0.00617581,0.33005797,-0.16350184,"5,848.94",
0.196063,-0.5905512,9.44859982,7.08659982,0.00630826,0.27615651,-0.14066462,"5,970.57",
0.196063,-0.5905512,9.64540005,7.28340005,0.00594053,0.23102082,-0.11965828,"6,092.18",
0.196063,-0.5905512,9.84220028,7.48020028,0.00531282,0.19348031,-0.10054936,"6,213.66",
0.196063,-0.5905512,10.03899956,7.67699956,0.00462218,0.16258384,-0.08429542,"6,335.25",
0.196063,-0.5905512,10.23620033,7.87420033,0.003951,0.13693427,-0.07035006,"6,456.89",
0.196063,-0.5905512,10.43280029,8.07080029,0.00333528,0.11562163,-0.0586776,"6,579.02",
0.196063,-0.5905512,10.62959957,8.26759957,0.00278468,0.09787095,-0.04899067,"6,700.46",
0.196063,-0.5905512,10.8263998,8.4643998,0.00226711,0.08317212,-0.04101153,"6,822.29",
0.196063,-0.5905512,11.02340031,8.66140031,0.00196041,0.07093075,-0.03428588,"6,943.66",
0.196063,-0.39370078,0.0002,-2.3618,0.00080028,0.07436474,0.02434068,100.0461,
0.196063,-0.39370078,0.19660001,-2.16539999,0.00100954,0.08702365,0.02911381,221.9261,
0.196063,-0.39370078,0.39340001,-1.96859999,0.00127345,0.10297338,0.03534653,343.8861,
0.196063,-0.39370078,0.59039998,-1.77160002,0.00174307,0.12244432,0.04312964,465.6161,
0.196063,-0.39370078,0.78740001,-1.57459999,0.00225735,0.14637613,0.05306549,587.7761,
0.196063,-0.39370078,0.98400003,-1.37799997,0.00294663,0.17585853,0.0652989,709.6861,
0.196063,-0.39370078,1.18079996,-1.18120004,0.00387631,0.21187231,0.08125015,831.7761,
0.196063,-0.39370078,1.37759995,-0.98440005,0.00522114,0.25697347,0.10121845,953.5561,
0.196063,-0.39370078,1.57459998,-0.78740002,0.00684618,0.3132362,0.12695876,"1,075.64",
0.196063,-0.39370078,1.77139997,-0.59060003,0.00894345,0.38431822,0.1599953,"1,198.12",
0.196063,-0.39370078,1.96819997,-0.39380003,0.01130468,0.47530202,0.2009999,"1,320.21",
0.196063,-0.39370078,2.1652,-0.1968,0.01176952,0.59137501,0.249337,"1,442.48",
0.196063,-0.39370078,2.36199999,-1E-08,0.00830714,0.74107413,0.29582237,"1,564.43",
0.196063,-0.39370078,2.55879998,0.19679998,-0.00126957,0.91817545,0.31893627,"1,686.23",
0.196063,-0.39370078,2.75559998,0.39359998,-0.01081645,1.1001759,0.29444274,"1,808.12",
0.196063,-0.39370078,2.95239997,0.59039997,-0.01053324,1.25198721,0.23857228,"1,930.17",
0.196063,-0.39370078,3.1494,0.7874,-0.00087331,1.36197476,0.17683548,"2,052.16",
0.196063,-0.39370078,3.34640002,0.98440002,0.01166852,1.43551354,0.12705747,"2,173.84",
0.196063,-0.39370078,3.54299998,1.18099998,0.02362138,1.48527979,0.09316771,"2,295.89",
0.196063,-0.39370078,3.73979998,1.37779998,0.0324629,1.52439455,0.06852268,"2,417.80",
0.196063,-0.39370078,3.9368,1.5748,0.03757398,1.55027641,0.04058771,"2,539.67",
0.196063,-0.39370078,4.13360023,1.77160023,0.03892231,1.55581707,0.00943246,"2,661.75",
0.196063,-0.39370078,4.33039999,1.96839999,0.03628314,1.53698277,-0.0211309,"2,783.75",
0.196063,-0.39370078,4.52740002,2.16540002,0.03148346,1.49651035,-0.03944635,"2,906.00",
0.196063,-0.39370078,4.72440004,2.36240004,0.02494463,1.45112213,-0.03663266,"3,028.14",
0.196063,-0.39370078,4.921,2.559,0.01726612,1.4194406,-0.0228699,"3,150.24",
0.196063,-0.39370078,5.11780024,2.75580024,0.01036879,1.40137514,-0.01217585,"3,272.29",
0.196063,-0.39370078,5.31459999,2.95259999,0.00534604,1.38878311,-0.00828821,"3,394.37",
0.196063,-0.39370078,5.51179981,3.14979981,0.00169479,1.37762922,-0.0101457,"3,516.37",
0.196063,-0.39370078,5.70839977,3.34639977,-0.00154588,1.36415924,-0.01739226,"3,638.75",
0.196063,-0.39370078,5.9053998,3.5433998,-0.00439764,1.34559654,-0.03032198,"3,760.84",
0.196063,-0.39370078,6.10200024,3.74000024,-0.00661565,1.31809277,-0.04744039,"3,883.21",
0.196063,-0.39370078,6.29899979,3.93699979,-0.00764803,1.2790193,-0.06561263,"4,005.03",
0.196063,-0.39370078,6.49580002,4.13380002,-0.00733286,1.22913946,-0.07935679,"4,126.97",
0.196063,-0.39370078,6.69259977,4.33059977,-0.00657884,1.17404799,-0.08544924,"4,249.27",
0.196063,-0.39370078,6.88940001,4.52740001,-0.00615757,1.11941799,-0.08586567,"4,371.18",
0.196063,-0.39370078,7.08640003,4.72440003,-0.00659597,1.06744341,-0.08473411,"4,493.44",
0.196063,-0.39370078,7.28340006,4.92140006,-0.00739206,1.01698736,-0.08541196,"4,615.14",
0.196063,-0.39370078,7.48019981,5.11819981,-0.00819008,0.96592926,-0.09005285,"4,737.10",
0.196063,-0.39370078,7.67679977,5.31479977,-0.00861988,0.91123852,-0.09818359,"4,859.04",
0.196063,-0.39370078,7.8737998,5.5117998,-0.00856726,0.85140852,-0.10889357,"4,980.96",
0.196063,-0.39370078,8.07059956,5.70859956,-0.00784124,0.78433828,-0.12027547,"5,103.00",
0.196063,-0.39370078,8.26739979,5.90539979,-0.00633084,0.71094689,-0.12988776,"5,224.45",
0.196063,-0.39370078,8.46440029,6.10240029,-0.00410236,0.63295473,-0.13508268,"5,346.05",
0.196063,-0.39370078,8.66119957,6.29919957,-0.00171962,0.55370144,-0.13446195,"5,467.79",
0.196063,-0.39370078,8.85820007,6.49620007,0.00041508,0.47719354,-0.1284108,"5,589.43",
0.196063,-0.39370078,9.05480003,6.69280003,0.00185005,0.40686173,-0.11753044,"5,711.02",
0.196063,-0.39370078,9.25160027,6.88960027,0.00277676,0.34400479,-0.10447911,"5,832.74",
0.196063,-0.39370078,9.44859982,7.08659982,0.00310403,0.28970961,-0.09097177,"5,954.29",
0.196063,-0.39370078,9.64540005,7.28340005,0.00300757,0.24352957,-0.07773249,"6,075.84",
0.196063,-0.39370078,9.84220028,7.48020028,0.00280416,0.20458371,-0.06579508,"6,197.31",
0.196063,-0.39370078,10.03899956,7.67699956,0.0024359,0.1720909,-0.05526808,"6,319.00",
0.196063,-0.39370078,10.23620033,7.87420033,0.00209516,0.14494715,-0.04616171,"6,440.49",
0.196063,-0.39370078,10.43280029,8.07080029,0.00184745,0.12240712,-0.03870097,"6,562.71",
0.196063,-0.39370078,10.62959957,8.26759957,0.00146834,0.10353803,-0.03235831,"6,684.16",
0.196063,-0.39370078,10.8263998,8.4643998,0.00125669,0.08788968,-0.02715441,"6,805.89",
0.196063,-0.39370078,11.02340031,8.66140031,0.00103818,0.07482017,-0.02274036,"6,927.41",
0.196063,-0.19685039,0.0002,-2.3618,-0.00001402,0.07688498,0.01175765,81.5162,
0.196063,-0.19685039,0.19660001,-2.16539999,0.00002881,0.09010793,0.01404393,203.4461,
0.196063,-0.19685039,0.39340001,-1.96859999,0.00008717,0.10684222,0.01709207,325.4961,
0.196063,-0.19685039,0.59039998,-1.77160002,0.00019797,0.12738326,0.02089627,447.2361,
0.196063,-0.19685039,0.78740001,-1.57459999,0.00035407,0.15249787,0.02559022,569.3261,
0.196063,-0.19685039,0.98400003,-1.37799997,0.00059934,0.18361578,0.03148186,691.1861,
0.196063,-0.19685039,1.18079996,-1.18120004,0.00092447,0.22188069,0.03901176,813.4261,
0.196063,-0.19685039,1.37759995,-0.98440005,0.00128276,0.27000062,0.04863101,935.1561,
0.196063,-0.19685039,1.57459998,-0.78740002,0.00186334,0.32942456,0.06093539,"1,057.22",
0.196063,-0.19685039,1.77139997,-0.59060003,0.00251435,0.40472068,0.07657578,"1,179.68",
0.196063,-0.19685039,1.96819997,-0.39380003,0.00304004,0.49977383,0.09586131,"1,301.77",
0.196063,-0.19685039,2.1652,-0.1968,0.00266663,0.61650385,0.11625364,"1,423.94",
0.196063,-0.19685039,2.36199999,-1E-08,0.00036357,0.75877952,0.13516689,"1,545.93",
0.196063,-0.19685039,2.55879998,0.19679998,-0.00383024,0.91568951,0.14302617,"1,667.79",
0.196063,-0.19685039,2.75559998,0.39359998,-0.00738929,1.07275232,0.1344538,"1,789.68",
0.196063,-0.19685039,2.95239997,0.59039997,-0.00692358,1.20875267,0.11200192,"1,911.76",
0.196063,-0.19685039,3.1494,0.7874,-0.00241291,1.31401133,0.0867136,"2,033.79",
0.196063,-0.19685039,3.34640002,0.98440002,0.00332278,1.38909859,0.06508847,"2,155.40",
0.196063,-0.19685039,3.54299998,1.18099998,0.00874012,1.44100632,0.04950788,"2,277.38",
0.196063,-0.19685039,3.73979998,1.37779998,0.01284418,1.47658028,0.03734887,"2,399.27",
0.196063,-0.19685039,3.9368,1.5748,0.01529704,1.49731278,0.02554083,"2,521.26",
0.196063,-0.19685039,4.13360023,1.77160023,0.0158594,1.50183586,0.01336084,"2,643.26",
0.196063,-0.19685039,4.33039999,1.96839999,0.01435596,1.49118799,0.00248163,"2,765.26",
0.196063,-0.19685039,4.52740002,2.16540002,0.0114822,1.4667314,-0.00392142,"2,887.46",
0.196063,-0.19685039,4.72440004,2.36240004,0.00756158,1.43828625,-0.00393163,"3,009.66",
0.196063,-0.19685039,4.921,2.559,0.00374642,1.41344237,-0.00034347,"3,131.63",
0.196063,-0.19685039,5.11780024,2.75580024,0.00039799,1.39429812,0.00313229,"3,253.93",
0.196063,-0.19685039,5.31459999,2.95259999,-0.00215691,1.37969374,0.00423518,"3,375.92",
0.196063,-0.19685039,5.51179981,3.14979981,-0.00404846,1.3659449,0.00291659,"3,497.97",
0.196063,-0.19685039,5.70839977,3.34639977,-0.00556333,1.35035404,-0.0008587,"3,620.25",
0.196063,-0.19685039,5.9053998,3.5433998,-0.00690581,1.3295958,-0.00700309,"3,742.40",
0.196063,-0.19685039,6.10200024,3.74000024,-0.00793141,1.301903,-0.01455838,"3,864.91",
0.196063,-0.19685039,6.29899979,3.93699979,-0.00840447,1.26489891,-0.02260759,"3,986.68",
0.196063,-0.19685039,6.49580002,4.13380002,-0.00831708,1.21971306,-0.02875546,"4,108.56",
0.196063,-0.19685039,6.69259977,4.33059977,-0.00791282,1.16992106,-0.0320377,"4,230.86",
0.196063,-0.19685039,6.88940001,4.52740001,-0.00761476,1.11801228,-0.03307626,"4,352.75",
0.196063,-0.19685039,7.08640003,4.72440003,-0.00746288,1.06635994,-0.03336204,"4,475.02",
0.196063,-0.19685039,7.28340006,4.92140006,-0.00744689,1.01480679,-0.03423436,"4,596.81",
0.196063,-0.19685039,7.48019981,5.11819981,-0.00741254,0.96203798,-0.03656115,"4,718.78",
0.196063,-0.19685039,7.67679977,5.31479977,-0.00721665,0.90587362,-0.04036524,"4,840.73",
0.196063,-0.19685039,7.8737998,5.5117998,-0.00687519,0.8449264,-0.04499842,"4,962.54",
0.196063,-0.19685039,8.07059956,5.70859956,-0.00622855,0.77848219,-0.05031392,"5,084.51",
0.196063,-0.19685039,8.26739979,5.90539979,-0.00529845,0.70689224,-0.05459736,"5,206.11",
0.196063,-0.19685039,8.46440029,6.10240029,-0.00415297,0.63170122,-0.05720767,"5,327.70",
0.196063,-0.19685039,8.66119957,6.29919957,-0.00282782,0.5557424,-0.05747139,"5,449.52",
0.196063,-0.19685039,8.85820007,6.49620007,-0.00167007,0.4820794,-0.05536967,"5,571.08",
0.196063,-0.19685039,9.05480003,6.69280003,-0.00080931,0.41352963,-0.05139266,"5,692.60",
0.196063,-0.19685039,9.25160027,6.88960027,-0.00016,0.35144602,-0.04610087,"5,814.31",
0.196063,-0.19685039,9.44859982,7.08659982,0.00017417,0.29737472,-0.0405309,"5,935.89",
0.196063,-0.19685039,9.64540005,7.28340005,0.0004014,0.25058715,-0.03495462,"6,057.49",
0.196063,-0.19685039,9.84220028,7.48020028,0.00040186,0.21096715,-0.02968236,"6,179.07",
0.196063,-0.19685039,10.03899956,7.67699956,0.00042363,0.17757221,-0.02519854,"6,300.72",
0.196063,-0.19685039,10.23620033,7.87420033,0.00034692,0.14963323,-0.02115331,"6,422.26",
0.196063,-0.19685039,10.43280029,8.07080029,0.00032814,0.12637455,-0.0177235,"6,544.33",
0.196063,-0.19685039,10.62959957,8.26759957,0.00025731,0.10684523,-0.01496331,"6,665.82",
0.196063,-0.19685039,10.8263998,8.4643998,0.00021772,0.09069686,-0.01265026,"6,787.48",
0.196063,-0.19685039,11.02340031,8.66140031,0.0001722,0.07711258,-0.01055354,"6,909.08",
0.196063,0,0.0002,-2.3618,-0.00075945,0.07767951,-0.00104884,63.0561,
0.196063,0,0.19660001,-2.16539999,-0.00084371,0.09097863,-0.00141425,185.1461,
0.196063,0,0.39340001,-1.96859999,-0.00099903,0.10794868,-0.00176145,307.0862,
0.196063,0,0.59039998,-1.77160002,-0.00119416,0.12867678,-0.00223471,428.9461,
0.196063,0,0.78740001,-1.57459999,-0.00139015,0.15422432,-0.00276206,550.7361,
0.196063,0,0.98400003,-1.37799997,-0.00170062,0.18586345,-0.00354036,672.7061,
0.196063,0,1.18079996,-1.18120004,-0.00198008,0.22463712,-0.00447096,794.9061,
0.196063,0,1.37759995,-0.98440005,-0.00233496,0.27328479,-0.00602421,916.7561,
0.196063,0,1.57459998,-0.78740002,-0.00279136,0.33389115,-0.00787546,"1,038.79",
0.196063,0,1.77139997,-0.59060003,-0.00332117,0.41034888,-0.00992456,"1,161.14",
0.196063,0,1.96819997,-0.39380003,-0.00397659,0.50660628,-0.01210005,"1,283.23",
0.196063,0,2.1652,-0.1968,-0.00469678,0.62367524,-0.01521475,"1,405.48",
0.196063,0,2.36199999,-1E-08,-0.00534735,0.76358136,-0.0163209,"1,527.58",
0.196063,0,2.55879998,0.19679998,-0.00601663,0.91592011,-0.01630315,"1,649.35",
0.196063,0,2.75559998,0.39359998,-0.00684357,1.06740708,-0.01316223,"1,771.41",
0.196063,0,2.95239997,0.59039997,-0.0080566,1.19959282,-0.00869068,"1,893.41",
0.196063,0,3.1494,0.7874,-0.00929035,1.30351671,-0.00266982,"2,015.33",
0.196063,0,3.34640002,0.98440002,-0.01034066,1.37815298,0.00209178,"2,137.02",
0.196063,0,3.54299998,1.18099998,-0.01118289,1.43110146,0.0058156,"2,259.00",
0.196063,0,3.73979998,1.37779998,-0.01183148,1.46590723,0.00914981,"2,380.90",
0.196063,0,3.9368,1.5748,-0.01225333,1.486311,0.01235843,"2,502.91",
0.196063,0,4.13360023,1.77160023,-0.01244201,1.49095444,0.01571913,"2,624.84",
0.196063,0,4.33039999,1.96839999,-0.01226543,1.4821835,0.01888444,"2,746.91",
0.196063,0,4.52740002,2.16540002,-0.01186251,1.46162094,0.02110782,"2,869.18",
0.196063,0,4.72440004,2.36240004,-0.01165781,1.43543982,0.02183574,"2,991.31",
0.196063,0,4.921,2.559,-0.01143787,1.4117515,0.02100465,"3,113.29",
0.196063,0,5.11780024,2.75580024,-0.01132146,1.39299568,0.01965095,"3,235.38",
0.196063,0,5.31459999,2.95259999,-0.01138469,1.37736744,0.01848094,"3,357.39",
0.196063,0,5.51179981,3.14979981,-0.01152012,1.36334566,0.01766064,"3,479.45",
0.196063,0,5.70839977,3.34639977,-0.0117012,1.34665264,0.01732731,"3,601.73",
0.196063,0,5.9053998,3.5433998,-0.01166798,1.3252149,0.01735981,"3,723.93",
0.196063,0,6.10200024,3.74000024,-0.01143379,1.29731411,0.01787186,"3,846.43",
0.196063,0,6.29899979,3.93699979,-0.01108196,1.26110586,0.01827857,"3,968.25",
0.196063,0,6.49580002,4.13380002,-0.01053168,1.21741051,0.01863606,"4,090.14",
0.196063,0,6.69259977,4.33059977,-0.00987244,1.16863255,0.01892013,"4,212.47",
0.196063,0,6.88940001,4.52740001,-0.00920475,1.11752123,0.01865988,"4,334.36",
0.196063,0,7.08640003,4.72440003,-0.00841786,1.06588654,0.01841986,"4,456.59",
0.196063,0,7.28340006,4.92140006,-0.00767233,1.01414227,0.0182797,"4,578.46",
0.196063,0,7.48019981,5.11819981,-0.00692604,0.96074518,0.01826885,"4,700.30",
0.196063,0,7.67679977,5.31479977,-0.0061532,0.90431256,0.01855586,"4,822.35",
0.196063,0,7.8737998,5.5117998,-0.0055021,0.84316572,0.01899664,"4,944.15",
0.196063,0,8.07059956,5.70859956,-0.00492704,0.7767754,0.01906663,"5,066.06",
0.196063,0,8.26739979,5.90539979,-0.00462453,0.70576476,0.01877532,"5,187.68",
0.196063,0,8.46440029,6.10240029,-0.00423132,0.63125042,0.01854621,"5,309.26",
0.196063,0,8.66119957,6.29919957,-0.0038955,0.55610632,0.01751722,"5,431.17",
0.196063,0,8.85820007,6.49620007,-0.00356658,0.48322734,0.01568297,"5,552.77",
0.196063,0,9.05480003,6.69280003,-0.00323616,0.41510128,0.01413596,"5,674.35",
0.196063,0,9.25160027,6.88960027,-0.00278535,0.35355727,0.01209016,"5,795.86",
0.196063,0,9.44859982,7.08659982,-0.00244058,0.29934727,0.01028289,"5,917.45",
0.196063,0,9.64540005,7.28340005,-0.00206857,0.25244037,0.00826287,"6,039.16",
0.196063,0,9.84220028,7.48020028,-0.00176837,0.21261837,0.00678144,"6,160.63",
0.196063,0,10.03899956,7.67699956,-0.00147567,0.17907758,0.00560557,"6,282.27",
0.196063,0,10.23620033,7.87420033,-0.00123529,0.15094583,0.0045811,"6,403.82",
0.196063,0,10.43280029,8.07080029,-0.00102398,0.12748918,0.00369549,"6,525.62",
0.196063,0,10.62959957,8.26759957,-0.00084324,0.10773887,0.00285864,"6,647.49",
0.196063,0,10.8263998,8.4643998,-0.00068262,0.09146619,0.00230301,"6,769.11",
0.196063,0,11.02340031,8.66140031,-0.0005954,0.07774049,0.00181917,"6,890.65",
0.196063,0.19685039,0.0002,-2.3618,-0.00139194,0.07655236,-0.01399136,44.5061,
0.196063,0.19685039,0.19660001,-2.16539999,-0.00168172,0.08959724,-0.01687552,166.7661,
0.196063,0.19685039,0.39340001,-1.96859999,-0.00202985,0.10623836,-0.02059468,288.6861,
0.196063,0.19685039,0.59039998,-1.77160002,-0.00248291,0.12655448,-0.02536258,410.4961,
0.196063,0.19685039,0.78740001,-1.57459999,-0.00295787,0.15140942,-0.03115228,532.3361,
0.196063,0.19685039,0.98400003,-1.37799997,-0.00367207,0.1822238,-0.03864418,654.3661,
0.196063,0.19685039,1.18079996,-1.18120004,-0.00455042,0.22011959,-0.04819482,776.4662,
0.196063,0.19685039,1.37759995,-0.98440005,-0.0056429,0.2674796,-0.06058563,898.3461,
0.196063,0.19685039,1.57459998,-0.78740002,-0.00699824,0.32681998,-0.07596082,"1,020.33",
0.196063,0.19685039,1.77139997,-0.59060003,-0.00868882,0.40143913,-0.0958421,"1,142.61",
0.196063,0.19685039,1.96819997,-0.39380003,-0.01028107,0.49631118,-0.12030385,"1,264.74",
0.196063,0.19685039,2.1652,-0.1968,-0.01131224,0.61350984,-0.14663747,"1,386.96",
0.196063,0.19685039,2.36199999,-1E-08,-0.01040302,0.75828747,-0.17048801,"1,509.15",
0.196063,0.19685039,2.55879998,0.19679998,-0.00755591,0.92032484,-0.17803319,"1,630.93",
0.196063,0.19685039,2.75559998,0.39359998,-0.0056622,1.08278259,-0.16348683,"1,752.99",
0.196063,0.19685039,2.95239997,0.59039997,-0.00821212,1.22292093,-0.13106814,"1,874.98",
0.196063,0.19685039,3.1494,0.7874,-0.01459533,1.32984671,-0.09273464,"1,996.75",
0.196063,0.19685039,3.34640002,0.98440002,-0.02189914,1.40507206,-0.06143516,"2,118.53",
0.196063,0.19685039,3.54299998,1.18099998,-0.02850646,1.45784582,-0.03810365,"2,240.50",
0.196063,0.19685039,3.73979998,1.37779998,-0.03322689,1.49454645,-0.01971115,"2,362.46",
0.196063,0.19685039,3.9368,1.5748,-0.03623828,1.51706881,-0.00106739,"2,484.56",
0.196063,0.19685039,4.13360023,1.77160023,-0.03734695,1.52251171,0.01861167,"2,606.35",
0.196063,0.19685039,4.33039999,1.96839999,-0.03599142,1.51005119,0.03719381,"2,728.39",
0.196063,0.19685039,4.52740002,2.16540002,-0.03278363,1.48145918,0.04931485,"2,850.32",
0.196063,0.19685039,4.72440004,2.36240004,-0.02923112,1.44725603,0.05069963,"2,972.68",
0.196063,0.19685039,4.921,2.559,-0.02527227,1.41783289,0.04399563,"3,094.92",
0.196063,0.19685039,5.11780024,2.75580024,-0.02224649,1.39746336,0.03682738,"3,216.86",
0.196063,0.19685039,5.31459999,2.95259999,-0.01997702,1.38216929,0.03279167,"3,338.95",
0.196063,0.19685039,5.51179981,3.14979981,-0.01854081,1.36880793,0.03238204,"3,461.00",
0.196063,0.19685039,5.70839977,3.34639977,-0.01736657,1.35361075,0.0354697,"3,583.25",
0.196063,0.19685039,5.9053998,3.5433998,-0.01614258,1.33314108,0.04175076,"3,705.43",
0.196063,0.19685039,6.10200024,3.74000024,-0.01498242,1.3053533,0.05058976,"3,828.01",
0.196063,0.19685039,6.29899979,3.93699979,-0.01373455,1.26803078,0.05969487,"3,949.86",
0.196063,0.19685039,6.49580002,4.13380002,-0.01290787,1.22220797,0.06674293,"4,071.79",
